frame,DetObj#,x,y,z,v,snr,noise
0,0,-0.20759601891040802,0.05315296724438667,0.0,0.0,510,616
0,1,-0.41519203782081604,0.10630593448877335,0.0,0.0,434,590
0,2,0.6026981472969055,0.22371195256710052,0.0,0.0,213,581
0,3,0.3817088007926941,0.5172915458679199,0.0,0.0,213,581
0,4,1.7076447010040283,3.2179524898529053,0.0,0.0,153,638
0,5,-2.9599175453186035,2.1237130165100098,0.0,0.0,153,638
0,6,1.8080942630767822,3.4072437286376953,0.0,0.0,182,616
0,7,-2.892951011657715,2.551342725753784,0.0,0.0,182,616
0,8,-2.92643404006958,2.8308281898498535,0.0,0.0,244,590
0,9,-3.4822559356689453,2.498486280441284,0.0,0.0,230,581
0,10,-1.7411279678344727,3.916249990463257,0.0,0.0,230,581
0,11,-3.3751094341278076,2.976566791534424,0.0,0.0,198,591
0,12,-3.5358288288116455,3.1183078289031982,0.0,0.0,164,611
0,13,3.0938501358032227,3.557249069213867,0.0,0.0,164,611
0,14,-2.7724111080169678,4.075061321258545,0.0,0.0,171,639
0,15,2.7724111080169678,4.075061321258545,0.0,0.0,171,639
0,16,-2.732231378555298,4.357247829437256,0.0,0.0,167,676
0,17,-4.660865306854248,2.174173355102539,0.0,0.0,167,676
0,18,-0.20759601891040802,0.05315296724438667,0.0,0.07739399373531342,492,574
0,19,-0.41519203782081604,0.10630593448877335,0.0,0.07739399373531342,411,554
0,20,0.582608163356781,0.2717716693878174,0.0,0.07739399373531342,193,544
0,21,0.3817088007926941,0.5172915458679199,0.0,0.07739399373531342,193,544
0,22,1.8080942630767822,3.4072437286376953,0.0,0.07739399373531342,167,574
0,23,-2.892951011657715,2.551342725753784,0.0,0.07739399373531342,167,574
0,24,-3.1809065341949463,2.5415425300598145,0.0,0.07739399373531342,222,554
0,25,-2.92643404006958,2.8308281898498535,0.0,0.07739399373531342,222,554
0,26,-3.4822559356689453,2.498486280441284,0.0,0.07739399373531342,208,544
0,27,-1.6071950197219849,3.973092555999756,0.0,0.07739399373531342,208,544
0,28,-3.3751094341278076,2.976566791534424,0.0,0.07739399373531342,180,551
0,29,-4.50014591217041,2.4898555278778076,0.0,0.07739399373531342,152,631
0,30,-2.892951011657715,4.2522382736206055,0.0,0.07739399373531342,152,631
0,31,-0.20759601891040802,0.05315296724438667,0.0,-0.07739399373531342,487,579
0,32,-0.41519203782081604,0.10630593448877335,0.0,-0.07739399373531342,407,558
0,33,0.6227880716323853,0.15945887565612793,0.0,-0.07739399373531342,187,548
0,34,1.9286339282989502,3.340491771697998,0.0,-0.07739399373531342,163,579
0,35,-2.892951011657715,2.551342725753784,0.0,-0.07739399373531342,163,579
0,36,-2.92643404006958,2.8308281898498535,0.0,-0.07739399373531342,216,558
0,37,-3.4822559356689453,2.498486280441284,0.0,-0.07739399373531342,203,548
0,38,-3.3751094341278076,2.976566791534424,0.0,-0.07739399373531342,171,555
0,39,-4.218886852264404,1.565984845161438,0.0,-0.07739399373531342,171,555
0,40,-2.7724111080169678,4.075061321258545,0.0,-0.07739399373531342,151,600
0,41,2.7724111080169678,4.075061321258545,0.0,-0.07739399373531342,151,600
0,42,-2.892951011657715,4.2522382736206055,0.0,-0.07739399373531342,154,630
0,43,-4.660865306854248,2.174173355102539,0.0,-0.07739399373531342,154,630
1,0,-0.20759601891040802,0.05315296724438667,0.0,0.0,503,622
1,1,-0.41519203782081604,0.10630593448877335,0.0,0.0,429,595
1,2,1.593801736831665,3.2758305072784424,0.0,0.0,153,643
1,3,-2.9599175453186035,2.1237130165100098,0.0,0.0,153,643
1,4,1.8080942630767822,3.4072437286376953,0.0,0.0,169,622
1,5,-2.892951011657715,2.551342725753784,0.0,0.0,169,622
1,6,-3.0536704063415527,2.6930840015411377,0.0,0.0,241,595
1,7,-3.4822559356689453,2.498486280441284,0.0,0.0,223,587
1,8,-1.6071950197219849,3.973092555999756,0.0,0.0,223,587
1,9,-3.3751094341278076,2.976566791534424,0.0,0.0,196,594
1,10,-3.5358288288116455,3.1183078289031982,0.0,0.0,162,614
1,11,-3.2411763668060303,3.423551559448242,0.0,0.0,162,614
1,12,-2.7724111080169678,4.075061321258545,0.0,0.0,170,641
1,13,2.92643404006958,3.9659011363983154,0.0,0.0,170,641
1,14,-2.732231378555298,4.357247829437256,0.0,0.0,166,677
1,15,-4.660865306854248,2.174173355102539,0.0,0.0,166,677
1,16,-0.20759601891040802,0.05315296724438667,0.0,0.07739399373531342,491,576
1,17,-0.41519203782081604,0.10630593448877335,0.0,0.07739399373531342,412,553
1,18,1.9286339282989502,3.340491771697998,0.0,0.07739399373531342,155,576
1,19,-2.892951011657715,2.551342725753784,0.0,0.07739399373531342,155,576
1,20,-3.1809065341949463,2.5415425300598145,0.0,0.07739399373531342,224,553
1,21,-3.4822559356689453,2.498486280441284,0.0,0.07739399373531342,207,545
1,22,-3.3751094341278076,2.976566791534424,0.0,0.07739399373531342,176,551
1,23,-2.6183884143829346,4.175695419311523,0.0,0.07739399373531342,158,593
1,24,2.6183884143829346,4.175695419311523,0.0,0.07739399373531342,158,593
1,25,-2.732231378555298,4.357247829437256,0.0,0.07739399373531342,158,627
1,26,-4.50014591217041,2.4898555278778076,0.0,0.07739399373531342,158,627
1,27,-0.20759601891040802,0.05315296724438667,0.0,-0.07739399373531342,479,588
1,28,-0.41519203782081604,0.10630593448877335,0.0,-0.07739399373531342,400,565
1,29,0.6227880716323853,0.15945887565612793,0.0,-0.07739399373531342,179,558
1,30,-3.1809065341949463,2.5415425300598145,0.0,-0.07739399373531342,214,565
1,31,-3.6161887645721436,2.3003735542297363,0.0,-0.07739399373531342,195,558
1,32,-3.3751094341278076,2.976566791534424,0.0,-0.07739399373531342,167,563
1,33,-4.218886852264404,1.565984845161438,0.0,-0.07739399373531342,167,563
2,0,-0.20759601891040802,0.05315296724438667,0.0,0.0,497,628
2,1,-0.41519203782081604,0.10630593448877335,0.0,0.0,423,601
2,2,0.6227880716323853,0.15945887565612793,0.0,0.0,206,593
2,3,1.8080942630767822,3.4072437286376953,0.0,0.0,162,628
2,4,-2.892951011657715,2.551342725753784,0.0,0.0,162,628
2,5,-3.0536704063415527,2.6930840015411377,0.0,0.0,233,601
2,6,-3.4822559356689453,2.498486280441284,0.0,0.0,219,593
2,7,-3.3751094341278076,2.976566791534424,0.0,0.0,189,600
